DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
161.7602353,595,1000,620700,42.27252667,-83.79918361,2,NaN,711,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-7.8125,NaN
161.7602353,595,1000,621300,42.27252667,-83.79918361,2,NaN,711,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-10.15625,NaN
161.7602353,595,1000,621900,42.27252667,-83.79918361,0,NaN,711,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-10.15625,NaN
161.7602353,595,1000,624300,42.27252667,-83.79918361,0,NaN,702,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-10.15625,NaN
161.7602353,595,1000,629100,42.27252667,-83.79918361,0,NaN,683,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-10.15625,NaN
161.7602353,595,1000,631500,42.27252667,-83.79918361,0,NaN,689,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-10.15625,NaN
161.7602353,595,1000,633800,42.27252667,-83.79918361,0,NaN,694,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-10.15625,NaN
161.7602353,595,1000,636800,42.27252667,-83.79918361,0,NaN,694,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-10.15625,NaN
161.7602353,595,1000,638600,42.27252667,-83.79918361,0,NaN,699,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-10.15625,NaN
161.7602353,595,1000,641000,42.27252667,-83.79918361,0,NaN,697,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-10.15625,NaN
161.7602353,595,1000,641600,42.27252667,-83.79918361,0,NaN,697,26.27450943,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-10.15625,NaN
161.7602353,595,1000,642200,42.27252667,-83.79918361,0,NaN,697,26.27450943,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,1000,643300,42.27252667,-83.79918361,0,NaN,706,26.27450943,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,1000,645700,42.27252667,-83.79918361,0,NaN,698,26.27450943,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,1000,646900,42.27252667,-83.79918361,0,NaN,698,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,1000,648100,42.27252667,-83.79918361,0,NaN,704,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,1000,649100,42.27257083,-83.79917139,0,NaN,704,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,1000,650100,42.27257083,-83.79917139,0,NaN,716,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,1000,652700,42.27257083,-83.79917139,0,NaN,705,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5625,NaN,-10.15625,NaN
161.7602353,595,1000,654500,42.27257083,-83.79917139,0,NaN,705,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5625,NaN,-10.15625,NaN
161.7602353,595,300,655100,42.27257083,-83.79917139,0,NaN,696,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5625,NaN,-10.15625,NaN
161.7602353,595,300,657500,42.27257083,-83.79917139,0,NaN,704,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5625,NaN,-10.15625,NaN
161.7602353,595,300,659900,42.27257083,-83.79917139,0,NaN,689,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5625,NaN,-10.15625,NaN
161.7602353,595,300,662300,42.27257083,-83.79917139,0,NaN,686,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5625,NaN,-10.15625,NaN
161.7602353,595,300,663500,42.27257083,-83.79917139,0,NaN,686,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,300,664100,42.27259583,-83.79918222,0,NaN,686,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,300,664600,42.27259583,-83.79918222,0,NaN,701,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,300,664700,42.27259583,-83.79918222,0,NaN,2211,26.66666794,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,300,666000,42.27259583,-83.79918222,0,NaN,2211,65.09803772,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-10.15625,NaN
161.7602353,595,300,666600,43.27259583,-84.79918222,0,NaN,2211,65.09803772,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-10.15625,NaN
